topology,seed,generation,hamming_diversity,population_divergence,best_fitness
custom,0,0,0.48892543859649124,0.3198106060606061,0.5771183131589223
custom,0,1,0.4792850877192983,0.3936742424242424,0.6571651698555252
custom,0,2,0.46882017543859644,0.43587121212121216,0.6571651698555252
custom,0,3,0.4616315789473684,0.4564393939393939,0.674345958609918
custom,0,4,0.45194298245614034,0.4583712121212121,0.6571651698555252
custom,0,5,0.4474605263157895,0.3418560606060606,0.6571651698555252
custom,0,6,0.439859649122807,0.36893939393939396,0.6571651698555252
custom,0,7,0.42671052631578943,0.3931818181818182,0.6809839906286607
custom,0,8,0.41738157894736844,0.39708333333333334,0.6809839906286607
custom,0,9,0.4065657894736842,0.40587121212121213,0.6790316282702069
custom,0,10,0.40059210526315786,0.3354166666666667,0.6790316282702069
custom,0,11,0.38450438596491227,0.36337121212121215,0.6876220226474034
custom,0,12,0.37938596491228066,0.3711363636363636,0.7133932057789926
custom,0,13,0.3697587719298246,0.37147727272727266,0.7133932057789926
custom,0,14,0.36679385964912276,0.3720075757575758,0.7489262007028504
custom,0,15,0.3614210526315789,0.30946969696969695,0.7489262007028504
custom,0,16,0.3487587719298246,0.3158712121212121,0.7489262007028504
custom,0,17,0.33915350877192985,0.3239772727272727,0.7489262007028504
custom,0,18,0.33963157894736845,0.3349242424242424,0.7520499804763764
custom,0,19,0.33619736842105263,0.3379924242424242,0.755977232451266
custom,0,20,0.3300043859649123,0.2726893939393939,0.7489262007028504
custom,0,21,0.32210526315789473,0.29462121212121206,0.7489262007028504
custom,0,22,0.324280701754386,0.3029545454545455,0.7415072237407263
custom,0,23,0.3200964912280702,0.3054545454545455,0.7483104556513381
custom,0,24,0.31606140350877193,0.31068181818181817,0.7483104556513381
custom,0,25,0.31814035087719295,0.2704545454545455,0.7483104556513381
custom,0,26,0.30546052631578946,0.28117424242424244,0.7446310035142523
custom,0,27,0.2990964912280702,0.2853030303030303,0.7557744871294266
custom,0,28,0.29651315789473687,0.2815530303030303,0.7590784849668099
custom,0,29,0.2875877192982456,0.2781818181818182,0.7555642327215931
custom,0,30,0.28785087719298247,0.24234848484848487,0.7653260445138618
custom,0,31,0.2818552631578947,0.26549242424242425,0.7657165169855525
custom,0,32,0.282530701754386,0.275719696969697,0.7653260445138618
custom,0,33,0.2835701754385965,0.28204545454545454,0.7653260445138618
custom,0,34,0.2864473684210526,0.28659090909090906,0.7668879344006247
custom,0,35,0.2827280701754386,0.24856060606060607,0.7735259664193674
custom,0,36,0.26389473684210524,0.24810606060606055,0.7797735259664194
custom,0,37,0.2553640350877193,0.24746212121212122,0.7797735259664194
custom,0,38,0.2605,0.2533333333333333,0.7813354158531823
custom,0,39,0.2553464912280702,0.25534090909090906,0.7797735259664194
custom,0,40,0.25392543859649125,0.21943181818181814,0.7797735259664194
custom,0,41,0.2450964912280702,0.22363636363636363,0.7780689634457694
custom,0,42,0.2392938596491228,0.2349621212121212,0.7917354999549455
custom,0,43,0.24156140350877195,0.23886363636363636,0.7917354999549455
custom,0,44,0.2469736842105263,0.24000000000000002,0.7917354999549455
custom,0,45,0.24575,0.20458333333333334,0.7917354999549455
custom,0,46,0.24515350877192982,0.22018939393939393,0.7946114798906677
custom,0,47,0.24657456140350878,0.22731060606060607,0.7917354999549455
custom,0,48,0.24239473684210527,0.23174242424242425,0.7917354999549455
custom,0,49,0.24046052631578949,0.23443181818181819,0.7917354999549455
custom,0,50,0.24496929824561403,0.20594696969696968,0.7917354999549455
custom,0,51,0.23832456140350877,0.21522727272727277,0.7917354999549455
custom,0,52,0.23765789473684212,0.22583333333333333,0.7917354999549455
custom,0,53,0.23952192982456139,0.2305681818181818,0.789535337758688
custom,0,54,0.24378508771929824,0.2352651515151515,0.789535337758688
custom,0,55,0.24771929824561403,0.2040909090909091,0.789535337758688
custom,0,56,0.25110964912280703,0.22685606060606062,0.789535337758688
custom,0,57,0.2501052631578947,0.23742424242424243,0.7750878563061304
custom,0,58,0.2579517543859649,0.2476136363636363,0.78071967080167
custom,0,59,0.24853070175438596,0.2451893939393939,0.787973447871925
custom,0,60,0.24894736842105264,0.21143939393939393,0.787973447871925
custom,0,61,0.23395175438596494,0.2093560606060606,0.787973447871925
custom,0,62,0.2357061403508772,0.22034090909090906,0.7993797494968913
custom,0,63,0.23369736842105263,0.22443181818181818,0.7993797494968913
custom,0,64,0.23414912280701752,0.2290151515151515,0.7993797494968913
custom,0,65,0.23942543859649124,0.2099621212121212,0.7993797494968913
custom,0,66,0.2413421052631579,0.21787878787878787,0.7993797494968913
custom,0,67,0.23835964912280702,0.22704545454545455,0.7848496680983991
custom,0,68,0.23551754385964913,0.2309848484848485,0.7993797494968913
custom,0,69,0.2397061403508772,0.23806818181818182,0.7993797494968913
custom,0,70,0.24584649122807017,0.20981060606060606,0.7856306130417805
custom,0,71,0.24571929824561406,0.2224242424242424,0.7856306130417805
custom,0,72,0.2408464912280702,0.2243560606060606,0.7993797494968913
custom,0,73,0.24432456140350875,0.22742424242424242,0.7993797494968913
custom,0,74,0.24364473684210528,0.22950757575757574,0.7993797494968913
custom,0,75,0.23585964912280702,0.19015151515151515,0.7934400624755955
custom,0,76,0.23943421052631578,0.21064393939393938,0.7934400624755955
custom,0,77,0.23426315789473684,0.21477272727272725,0.7930495900039047
custom,0,78,0.2340964912280702,0.22424242424242424,0.7930495900039047
custom,0,79,0.23021491228070176,0.22261363636363635,0.7930495900039047
custom,0,80,0.23805263157894735,0.1993181818181818,0.7930495900039047
custom,0,81,0.23693421052631577,0.21678030303030302,0.7930495900039047
custom,0,82,0.22480263157894737,0.21829545454545451,0.7930495900039047
custom,0,83,0.21745614035087718,0.21621212121212124,0.7930495900039047
custom,0,84,0.21032894736842106,0.21125,0.7965638422491215
custom,0,85,0.21954824561403508,0.18928030303030302,0.7965638422491215
custom,0,86,0.21288157894736842,0.1864772727272727,0.7965638422491215
custom,0,87,0.2138157894736842,0.18803030303030302,0.8019929114228216
custom,0,88,0.21096052631578946,0.19541666666666668,0.7965638422491215
custom,0,89,0.21210964912280703,0.20132575757575757,0.789535337758688
custom,0,90,0.22378070175438597,0.17969696969696972,0.7969543147208121
custom,0,91,0.2149517543859649,0.18511363636363634,0.7868020304568528
custom,0,92,0.212390350877193,0.19352272727272726,0.8019929114228216
custom,0,93,0.20670175438596491,0.1972727272727273,0.8019929114228216
custom,0,94,0.21257894736842103,0.20280303030303032,0.8019929114228216
custom,0,95,0.20671929824561402,0.16681818181818184,0.8019929114228216
custom,0,96,0.20114912280701755,0.17446969696969697,0.8019929114228216
custom,0,97,0.19875877192982458,0.18571969696969698,0.8019929114228216
custom,0,98,0.20594298245614034,0.1999621212121212,0.8019929114228216
custom,0,99,0.21118421052631578,0.20712121212121212,0.8019929114228216
custom,1,0,0.48502631578947364,0.32128787878787873,0.622292974499144
custom,1,1,0.4795701754385965,0.42257575757575755,0.6571651698555252
custom,1,2,0.46806140350877196,0.43590909090909097,0.6692698164779383
custom,1,3,0.4537850877192982,0.4532954545454545,0.6786411557985162
custom,1,4,0.44958333333333333,0.46579545454545457,0.6872315501757126
custom,1,5,0.43882894736842104,0.3442045454545455,0.7008980866848887
custom,1,6,0.41253070175438594,0.3669318181818182,0.7223740726278798
custom,1,7,0.40551315789473685,0.3801136363636364,0.7223740726278798
custom,1,8,0.3943201754385965,0.38920454545454547,0.7223740726278798
custom,1,9,0.39757017543859646,0.39166666666666666,0.7223740726278798
custom,1,10,0.3948640350877193,0.3226136363636363,0.7223740726278798
custom,1,11,0.37949122807017543,0.33825757575757576,0.7391643889105818
custom,1,12,0.37617982456140353,0.36064393939393935,0.723545490042952
custom,1,13,0.36156578947368423,0.3567045454545454,0.7329168293635299
custom,1,14,0.3530657894736842,0.35602272727272727,0.7329168293635299
custom,1,15,0.3523026315789474,0.29155303030303026,0.7297930495900039
custom,1,16,0.3382061403508772,0.30541666666666667,0.7469738383443967
custom,1,17,0.3295,0.31833333333333336,0.738773916438891
custom,1,18,0.32315350877192983,0.3195075757575757,0.738773916438891
custom,1,19,0.3252017543859649,0.331969696969697,0.738773916438891
custom,1,20,0.3249956140350877,0.27435606060606066,0.7576217222839635
custom,1,21,0.316719298245614,0.30424242424242426,0.7576217222839635
custom,1,22,0.30167105263157895,0.30215909090909093,0.7576217222839635
custom,1,23,0.30360087719298245,0.30299242424242423,0.7576217222839635
custom,1,24,0.3033070175438597,0.3032575757575758,0.7575165950800469
custom,1,25,0.308390350877193,0.268219696969697,0.7575165950800469
custom,1,26,0.2996271929824561,0.272840909090909,0.7575165950800469
custom,1,27,0.2972236842105263,0.27928030303030305,0.7575165950800469
custom,1,28,0.3005131578947368,0.2895075757575758,0.7586880124951191
custom,1,29,0.29963596491228073,0.2988257575757576,0.7505106178475957
custom,1,30,0.28940350877192983,0.24795454545454548,0.7524404529480672
custom,1,31,0.2774517543859649,0.24625000000000002,0.7524404529480672
custom,1,32,0.2763771929824561,0.2650757575757576,0.7637641546270988
custom,1,33,0.2721228070175439,0.27068181818181813,0.7637641546270988
custom,1,34,0.2813815789473684,0.2801893939393939,0.7735259664193674
