topology,seed,generation,hamming_diversity,population_divergence,best_fitness
custom,0,0,0.48892543859649124,0.3198106060606061,0.5771183131589223
custom,0,1,0.4792850877192983,0.3936742424242424,0.6571651698555252
custom,0,2,0.46882017543859644,0.43587121212121216,0.6571651698555252
custom,0,3,0.4616315789473684,0.4564393939393939,0.674345958609918
custom,0,4,0.45194298245614034,0.4583712121212121,0.6571651698555252
custom,0,5,0.4474605263157895,0.3585984848484849,0.6571651698555252
custom,0,6,0.4386008771929824,0.366780303030303,0.674345958609918
custom,0,7,0.4222587719298246,0.38109848484848485,0.6766887934400625
custom,0,8,0.41897807017543864,0.3959469696969697,0.6919172198360015
custom,0,9,0.4099035087719298,0.4087878787878788,0.6702009431412008
custom,0,10,0.4034561403508772,0.353030303030303,0.6837172979304958
custom,0,11,0.3935482456140351,0.3839772727272727,0.6992986513681555
custom,0,12,0.39422368421052634,0.3967803030303031,0.6992986513681555
custom,0,13,0.390859649122807,0.396969696969697,0.6735650136665365
custom,0,14,0.38992105263157895,0.3975,0.6923076923076923
custom,0,15,0.38309649122807016,0.3420454545454545,0.6923076923076923
custom,0,16,0.37617105263157896,0.3515530303030303,0.6844982428738774
custom,0,17,0.37208771929824563,0.37000000000000005,0.7015363589943833
custom,0,18,0.3650482456140351,0.36390151515151514,0.6911362748926201
custom,0,19,0.3584561403508772,0.3618181818181818,0.7122217883639204
custom,0,20,0.3529298245614035,0.29666666666666663,0.7122217883639204
custom,0,21,0.3426315789473684,0.3121969696969697,0.7122217883639204
custom,0,22,0.3444736842105263,0.3323484848484849,0.7122217883639204
custom,0,23,0.34190789473684213,0.3332954545454545,0.7145646231940648
custom,0,24,0.3343114035087719,0.33034090909090913,0.7071456462319406
custom,0,25,0.33439912280701756,0.2778409090909091,0.7114408434205388
custom,0,26,0.3268771929824561,0.2871969696969697,0.7254978524014057
custom,0,27,0.32301754385964915,0.29984848484848486,0.7224641816598083
custom,0,28,0.3264605263157895,0.31488636363636363,0.7469738383443967
custom,0,29,0.32863157894736844,0.3246969696969697,0.7469738383443967
custom,0,30,0.32375877192982455,0.2579924242424242,0.7473643108160875
custom,0,31,0.31512280701754386,0.28795454545454546,0.7469738383443967
custom,0,32,0.3193114035087719,0.3006439393939394,0.7489262007028504
custom,0,33,0.31587719298245615,0.31030303030303025,0.7489262007028504
custom,0,34,0.3144385964912281,0.3120454545454545,0.7489262007028504
custom,0,35,0.3152763157894737,0.2679924242424243,0.7489262007028504
custom,0,36,0.2950877192982456,0.26515151515151514,0.7411167512690355
custom,0,37,0.2842280701754386,0.2660606060606061,0.7567356501366653
custom,0,38,0.28022368421052635,0.2780681818181819,0.7586504670651488
custom,0,39,0.2863070175438596,0.29007575757575754,0.7586504670651488
custom,0,40,0.2845833333333333,0.25140151515151515,0.7586504670651488
custom,0,41,0.2801447368421053,0.260719696969697,0.7641546270987896
custom,0,42,0.277390350877193,0.2710227272727273,0.7723545490042952
custom,0,43,0.26963157894736844,0.26295454545454544,0.7602499023818821
custom,0,44,0.2641140350877193,0.25992424242424245,0.7661069894572433
custom,0,45,0.26644298245614034,0.2356439393939394,0.7661069894572433
custom,0,46,0.2547938596491228,0.22829545454545452,0.792659117532214
custom,0,47,0.25007894736842107,0.23825757575757575,0.792659117532214
custom,0,48,0.25130701754385965,0.2504545454545455,0.7661069894572433
custom,0,49,0.2545570175438597,0.25814393939393937,0.7727450214759859
custom,0,50,0.2560350877192982,0.22393939393939397,0.7692307692307693
custom,0,51,0.24775,0.22511363636363635,0.7840687231550175
custom,0,52,0.24288157894736842,0.22859848484848486,0.7741867659868441
custom,0,53,0.24342543859649124,0.2352651515151515,0.7809449433814916
custom,0,54,0.24305701754385964,0.23791666666666667,0.7704021866458415
custom,0,55,0.24510964912280703,0.21420454545454545,0.7704021866458415
custom,0,56,0.2499824561403509,0.22022727272727272,0.7914877001171418
custom,0,57,0.24631140350877193,0.23890151515151514,0.7704021866458415
custom,0,58,0.24531140350877195,0.24231060606060606,0.7914877001171418
custom,0,59,0.23839473684210524,0.2366666666666667,0.7770402186645842
custom,0,60,0.24104824561403507,0.2096590909090909,0.7844591956267083
custom,0,61,0.24567105263157896,0.23299242424242422,0.7836782506833269
custom,0,62,0.25356140350877193,0.24462121212121213,0.7770402186645842
custom,0,63,0.24898245614035086,0.2461363636363636,0.789535337758688
custom,0,64,0.2538464912280702,0.2526136363636364,0.789535337758688
custom,0,65,0.25839912280701754,0.22602272727272732,0.7821163607965639
custom,0,66,0.2603201754385965,0.23890151515151514,0.7821163607965639
custom,0,67,0.2551491228070175,0.23825757575757575,0.7801639984381101
custom,0,68,0.25244736842105264,0.2449242424242424,0.7801639984381101
custom,0,69,0.24883333333333332,0.2454545454545455,0.791097227645451
custom,0,70,0.2498640350877193,0.2170075757575758,0.7801639984381101
custom,0,71,0.2512105263157895,0.22984848484848486,0.7801639984381101
custom,0,72,0.24460964912280703,0.23344696969696968,0.7732706574955697
custom,0,73,0.24241666666666667,0.24056818181818182,0.79011353738023
custom,0,74,0.2466578947368421,0.24568181818181817,0.79011353738023
custom,0,75,0.24444298245614035,0.2200378787878788,0.8032018742678642
custom,0,76,0.23453508771929826,0.21901515151515152,0.8032018742678642
custom,0,77,0.23234649122807016,0.21829545454545454,0.8032018742678642
custom,0,78,0.23189912280701755,0.22268939393939394,0.8032018742678642
custom,0,79,0.2330219298245614,0.22640151515151513,0.8032018742678642
custom,0,80,0.2354517543859649,0.2015530303030303,0.8106208512299883
custom,0,81,0.222,0.19871212121212123,0.8106208512299883
custom,0,82,0.2157938596491228,0.20390151515151517,0.8032018742678642
custom,0,83,0.22279824561403508,0.21848484848484848,0.8032018742678642
custom,0,84,0.22567543859649125,0.22378787878787879,0.8032018742678642
custom,0,85,0.22619298245614036,0.19598484848484848,0.8032018742678642
custom,0,86,0.2302938596491228,0.203219696969697,0.8008590394377196
custom,0,87,0.23090789473684212,0.21079545454545454,0.8008590394377196
custom,0,88,0.23393421052631577,0.22609848484848485,0.8008590394377196
custom,0,89,0.2353157894736842,0.23249999999999998,0.7969543147208121
custom,0,90,0.23514473684210524,0.2006439393939394,0.7969543147208121
custom,0,91,0.2324956140350877,0.21170454545454545,0.8008590394377196
custom,0,92,0.22739912280701755,0.2099621212121212,0.8008590394377196
custom,0,93,0.22450877192982457,0.21878787878787878,0.7871925029285436
custom,0,94,0.2375921052631579,0.22799242424242427,0.7871925029285436
custom,0,95,0.23664912280701753,0.20196969696969697,0.7871925029285436
custom,0,96,0.2266140350877193,0.21431818181818182,0.7800213258042231
custom,0,97,0.22717543859649122,0.2200757575757576,0.7834755053614874
custom,0,98,0.2284122807017544,0.22287878787878787,0.7834755053614874
custom,0,99,0.22618859649122808,0.2218560606060606,0.7825068332682545
custom,1,0,0.48502631578947364,0.32128787878787873,0.622292974499144
custom,1,1,0.4795701754385965,0.42257575757575755,0.6571651698555252
custom,1,2,0.46806140350877196,0.43590909090909097,0.6692698164779383
custom,1,3,0.4537850877192982,0.4532954545454545,0.6786411557985162
custom,1,4,0.44958333333333333,0.46579545454545457,0.6872315501757126
custom,1,5,0.43882894736842104,0.3614772727272727,0.7008980866848887
custom,1,6,0.42450438596491225,0.3809469696969697,0.7175081849037336
custom,1,7,0.4162807017543859,0.3940909090909091,0.7093458084281982
custom,1,8,0.4103201754385965,0.4011742424242425,0.7126122608356111
custom,1,9,0.4036052631578947,0.4023484848484849,0.7126122608356111
custom,1,10,0.39350438596491233,0.33246212121212126,0.7126122608356111
custom,1,11,0.3858421052631579,0.35000000000000003,0.7176884029675907
custom,1,12,0.3733245614035088,0.35878787878787877,0.7176884029675907
custom,1,13,0.35692543859649123,0.35587121212121214,0.7126122608356111
custom,1,14,0.35275438596491226,0.3607575757575757,0.7231550175712612
custom,1,15,0.3497675438596491,0.3144318181818182,0.7336977743069114
custom,1,16,0.337890350877193,0.31958333333333333,0.7336977743069114
custom,1,17,0.3303421052631579,0.31871212121212117,0.7365136815546812
custom,1,18,0.3204912280701755,0.32613636363636367,0.7426786411557985
custom,1,19,0.31853947368421054,0.32549242424242414,0.7379929714955096
custom,1,20,0.31811842105263155,0.2783712121212121,0.7434595860991801
custom,1,21,0.2946359649122807,0.2753409090909091,0.7379929714955096
custom,1,22,0.284609649122807,0.28064393939393945,0.7430691136274893
custom,1,23,0.29135087719298247,0.29287878787878785,0.7379929714955096
custom,1,24,0.29542543859649123,0.2945833333333333,0.7379929714955096
custom,1,25,0.30225,0.2641287878787879,0.7418601507824467
custom,1,26,0.29374122807017544,0.27587121212121213,0.7415072237407263
custom,1,27,0.2877719298245614,0.2754545454545454,0.7473643108160875
custom,1,28,0.28903947368421057,0.2807954545454545,0.7567356501366653
custom,1,29,0.28103947368421056,0.2828409090909091,0.7567356501366653
custom,1,30,0.2766359649122807,0.25268939393939394,0.7743069113627489
custom,1,31,0.2757412280701754,0.25753787878787876,0.7567356501366653
custom,1,32,0.2749517543859649,0.2620833333333334,0.7567356501366653
custom,1,33,0.28099122807017546,0.27681818181818185,0.7598594299101913
custom,1,34,0.27542105263157896,0.27386363636363636,0.7586880124951191
