topology,seed,generation,hamming_diversity,population_divergence,best_fitness
custom,0,0,0.46633040935672515,0.2945707070707071,0.6911111111111111
custom,0,1,0.4573757309941521,0.38844696969696973,0.7252380952380952
custom,0,2,0.4527448830409357,0.42200126262626264,0.6911111111111111
custom,0,3,0.44446637426900587,0.44905303030303023,0.6911111111111111
custom,0,4,0.44426900584795326,0.4546085858585858,0.6911111111111111
custom,0,5,0.439780701754386,0.3693181818181818,0.6938095238095239
custom,0,6,0.44420321637426896,0.4102272727272727,0.7104761904761905
custom,0,7,0.4427046783625731,0.42424242424242425,0.6985714285714286
custom,0,8,0.44032163742690056,0.4456439393939394,0.7215873015873016
custom,0,9,0.4390387426900585,0.45558712121212125,0.7215873015873016
custom,0,10,0.4374744152046784,0.3658775252525253,0.7371428571428571
custom,0,11,0.4319517543859649,0.3913510101010101,0.7271428571428571
custom,0,12,0.43237573099415205,0.4115530303030303,0.7382539682539682
custom,0,13,0.4235087719298246,0.4256944444444445,0.7382539682539682
custom,0,14,0.42136330409356726,0.43349116161616164,0.7482539682539682
custom,0,15,0.42271198830409357,0.3800505050505051,0.7215873015873016
custom,0,16,0.4163267543859649,0.3841224747474748,0.7538095238095237
custom,0,17,0.40422149122807016,0.400915404040404,0.7538095238095237
custom,0,18,0.4017580409356725,0.4148042929292929,0.7538095238095237
custom,0,19,0.40249269005847954,0.4179924242424243,0.7538095238095237
custom,0,20,0.4045833333333333,0.3634469696969697,0.7823809523809524
custom,0,21,0.39833698830409353,0.36745580808080813,0.7538095238095237
custom,0,22,0.3853947368421053,0.37493686868686865,0.7501587301587301
custom,0,23,0.38188961988304093,0.38822601010101015,0.7501587301587301
custom,0,24,0.3840570175438597,0.39905303030303035,0.7501587301587301
custom,0,25,0.3876608187134503,0.3539141414141414,0.7501587301587301
custom,0,26,0.3895394736842105,0.36647727272727276,0.7501587301587301
custom,0,27,0.38958698830409355,0.3846275252525252,0.7565079365079365
custom,0,28,0.39494883040935674,0.39627525252525253,0.7390476190476191
custom,0,29,0.39519736842105263,0.4051767676767677,0.7953968253968253
custom,0,30,0.3935635964912281,0.35091540404040406,0.7953968253968253
custom,0,31,0.3880299707602339,0.3675820707070707,0.7842857142857143
custom,0,32,0.3842982456140351,0.3888257575757576,0.7953968253968253
custom,0,33,0.3894078947368421,0.3922348484848485,0.7842857142857143
custom,0,34,0.3911549707602339,0.4018939393939394,0.7842857142857143
custom,0,35,0.387108918128655,0.3418244949494949,0.7842857142857143
custom,0,36,0.3777229532163743,0.3632891414141415,0.7787301587301587
custom,0,37,0.37747441520467834,0.3654987373737374,0.7787301587301587
custom,0,38,0.38692251461988303,0.38680555555555557,0.7787301587301587
custom,0,39,0.3772624269005848,0.3835542929292929,0.7787301587301587
custom,0,40,0.38252923976608183,0.34722222222222227,0.7787301587301587
custom,0,41,0.3840497076023392,0.37853535353535356,0.7787301587301587
custom,0,42,0.39021198830409354,0.39318181818181824,0.7787301587301587
custom,0,43,0.39011330409356726,0.4019886363636363,0.7787301587301587
custom,0,44,0.39055190058479533,0.4024305555555555,0.7787301587301587
custom,0,45,0.39593201754385965,0.36057449494949495,0.7787301587301587
custom,0,46,0.38727339181286546,0.3642045454545454,0.7538095238095237
custom,0,47,0.3856505847953216,0.3889520202020202,0.7787301587301587
custom,0,48,0.38263888888888886,0.3995580808080808,0.7787301587301587
custom,0,49,0.3844663742690058,0.40044191919191924,0.7898412698412698
custom,0,50,0.3901425438596491,0.35798611111111117,0.7898412698412698
custom,0,51,0.39321271929824564,0.3740845959595959,0.7898412698412698
custom,0,52,0.3905738304093567,0.3836805555555555,0.7942857142857143
custom,0,53,0.392266081871345,0.39734848484848484,0.7953968253968253
custom,0,54,0.39357456140350877,0.4000631313131313,0.7731746031746032
custom,0,55,0.38931286549707605,0.3658459595959595,0.7942857142857143
custom,0,56,0.3934831871345029,0.3909406565656566,0.7942857142857143
custom,0,57,0.3898026315789474,0.3899621212121212,0.7942857142857143
custom,0,58,0.3884393274853801,0.39889520202020196,0.7731746031746032
custom,0,59,0.389656432748538,0.39962121212121215,0.7898412698412698
custom,0,60,0.39536184210526315,0.36600378787878785,0.7731746031746032
custom,0,61,0.3920833333333333,0.37777777777777777,0.7953968253968253
custom,0,62,0.3958516081871345,0.3898042929292929,0.7842857142857143
custom,0,63,0.3956067251461988,0.3983585858585858,0.7823809523809524
custom,0,64,0.39535087719298245,0.40808080808080804,0.7823809523809524
custom,0,65,0.399093567251462,0.3660984848484849,0.7898412698412698
custom,0,66,0.3995029239766082,0.38074494949494947,0.7842857142857143
custom,0,67,0.40150584795321637,0.392739898989899,0.7953968253968253
custom,0,68,0.4019152046783626,0.41167929292929295,0.7998412698412698
custom,0,69,0.40386330409356724,0.415625,0.8228571428571428
custom,0,70,0.4062828947368421,0.3709280303030303,0.8228571428571428
custom,0,71,0.4077010233918129,0.38469065656565654,0.7998412698412698
custom,0,72,0.413062865497076,0.40460858585858583,0.8006349206349206
custom,0,73,0.40961622807017545,0.41284722222222225,0.8006349206349206
custom,0,74,0.4087353801169591,0.41868686868686866,0.8117460317460318
custom,0,75,0.4074305555555556,0.3836805555555555,0.8117460317460318
custom,0,76,0.4012828947368421,0.39908459595959594,0.8184126984126985
custom,0,77,0.4073793859649123,0.40836489898989903,0.8228571428571428
custom,0,78,0.4087353801169591,0.4210858585858586,0.8228571428571428
custom,0,79,0.4095358187134503,0.42610479797979794,0.8184126984126985
custom,0,80,0.4155482456140351,0.3896464646464647,0.8339682539682539
custom,0,81,0.4112463450292398,0.4035037878787879,0.8339682539682539
custom,0,82,0.41019736842105264,0.4106060606060607,0.8339682539682539
custom,0,83,0.40907894736842104,0.4198232323232323,0.8339682539682539
custom,0,84,0.41043859649122805,0.42222222222222217,0.8395238095238096
custom,0,85,0.4085964912280702,0.3814393939393939,0.8395238095238096
custom,0,86,0.41220394736842103,0.4007260101010101,0.8395238095238096
custom,0,87,0.41157529239766083,0.4053977272727272,0.8395238095238096
custom,0,88,0.4151864035087719,0.41941287878787875,0.8395238095238096
custom,0,89,0.4135233918128655,0.4275883838383838,0.823968253968254
custom,0,90,0.4156725146198831,0.3860479797979798,0.823968253968254
custom,0,91,0.39808479532163743,0.37815656565656564,0.823968253968254
custom,0,92,0.40014254385964915,0.39535984848484856,0.8395238095238096
custom,0,93,0.3980701754385965,0.3968434343434343,0.823968253968254
custom,0,94,0.3966337719298246,0.40508207070707075,0.823968253968254
custom,0,95,0.3991630116959064,0.35912247474747483,0.812857142857143
custom,0,96,0.3916154970760234,0.3867424242424242,0.823968253968254
custom,0,97,0.39361476608187135,0.3983901515151515,0.823968253968254
custom,0,98,0.3927192982456141,0.4059343434343434,0.8017460317460318
custom,0,99,0.38991593567251465,0.406155303030303,0.823968253968254
custom,1,0,0.47081871345029236,0.28244949494949495,0.7096825396825397
custom,1,1,0.4583296783625731,0.3682765151515151,0.693015873015873
custom,1,2,0.459031432748538,0.39807449494949493,0.7041269841269842
custom,1,3,0.4517251461988304,0.42683080808080803,0.6919047619047619
custom,1,4,0.4471016081871345,0.43494318181818176,0.6919047619047619
custom,1,5,0.4475804093567251,0.3611111111111111,0.6919047619047619
custom,1,6,0.4465899122807018,0.3839330808080808,0.6911111111111111
custom,1,7,0.4485014619883041,0.4281565656565656,0.6919047619047619
custom,1,8,0.4521454678362573,0.4505366161616162,0.703015873015873
custom,1,9,0.45379020467836256,0.46398358585858585,0.7501587301587302
custom,1,10,0.4518311403508772,0.3890467171717171,0.7501587301587302
custom,1,11,0.45224415204678364,0.4118686868686869,0.7546031746031746
custom,1,12,0.45153508771929823,0.43989898989898985,0.7546031746031746
custom,1,13,0.4522295321637427,0.45454545454545453,0.7546031746031746
custom,1,14,0.45287280701754384,0.46035353535353535,0.7546031746031746
custom,1,15,0.4485818713450292,0.36767676767676766,0.7252380952380952
custom,1,16,0.4375913742690058,0.3939078282828283,0.7668253968253969
custom,1,17,0.4276644736842105,0.41076388888888893,0.7668253968253969
custom,1,18,0.423640350877193,0.4143308080808081,0.7668253968253969
custom,1,19,0.4283918128654971,0.4313762626262626,0.7723809523809524
custom,1,20,0.4310855263157895,0.3706123737373738,0.7723809523809524
custom,1,21,0.41249634502923976,0.38892045454545454,0.7723809523809524
custom,1,22,0.3944919590643275,0.39599116161616166,0.7723809523809524
custom,1,23,0.39964912280701753,0.4131313131313131,0.7723809523809524
custom,1,24,0.3974159356725146,0.4155618686868687,0.7723809523809524
custom,1,25,0.396078216374269,0.3518623737373738,0.7768253968253968
custom,1,26,0.39545321637426906,0.37859848484848485,0.7723809523809524
custom,1,27,0.39555190058479534,0.3927083333333334,0.7768253968253968
custom,1,28,0.3988998538011696,0.39958964646464645,0.7723809523809524
